EVENT DATE,PREVIOUS DATE,NEXT DATE,NEXT WEEK DATE,STOCK,EVENT,EVENT TYPE,PRE EVENT PRICE,POST EVENT PRICE,NEXT WEEK PRICE,NEXT DAY RETURN,PRE EVENT TO NEXT WEEK RETURN,POST EVENT TO NEXT WEEK RETURN,REVERSAL FROM PRE EVENT PRICE,REVERSAL FROM POST EVENT PRICE
12-05-2022,11-05-2022,13-05-2022,19-05-2022,LT,Audited Results & Final Dividend,Micro Economic,,,,,,,,
18-05-2022,17-05-2022,19-05-2022,25-05-2022,ITC,Audited Results & Final Dividend,Micro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,HDFCBANK,Fiscal Year GDP Growth 3rd Est 2021-22,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,HDFCBANK,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,RELIANCE,Fiscal Year GDP Growth 3rd Est 2021-22,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,RELIANCE,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,ICICIBANK,Fiscal Year GDP Growth 3rd Est 2021-22,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,ICICIBANK,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,INFY,Fiscal Year GDP Growth 3rd Est 2021-22,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,INFY,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,TCS,Fiscal Year GDP Growth 3rd Est 2021-22,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,TCS,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,LT,Fiscal Year GDP Growth 3rd Est 2021-22,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,LT,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,ITC,Fiscal Year GDP Growth 3rd Est 2021-22,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,ITC,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,AXISBANK,Fiscal Year GDP Growth 3rd Est 2021-22,Macro Economic,,,,,,,,
31-05-2022,30-05-2022,01-06-2022,07-06-2022,AXISBANK,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
08-06-2022,07-06-2022,09-06-2022,15-06-2022,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
08-06-2022,07-06-2022,09-06-2022,15-06-2022,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
08-06-2022,07-06-2022,09-06-2022,15-06-2022,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
08-06-2022,07-06-2022,09-06-2022,15-06-2022,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
08-06-2022,07-06-2022,09-06-2022,15-06-2022,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
08-06-2022,07-06-2022,09-06-2022,15-06-2022,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
08-06-2022,07-06-2022,09-06-2022,15-06-2022,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
08-06-2022,07-06-2022,09-06-2022,15-06-2022,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
13-06-2022,10-06-2022,14-06-2022,20-06-2022,HDFCBANK,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
13-06-2022,10-06-2022,14-06-2022,20-06-2022,RELIANCE,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
13-06-2022,10-06-2022,14-06-2022,20-06-2022,ICICIBANK,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
13-06-2022,10-06-2022,14-06-2022,20-06-2022,INFY,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
13-06-2022,10-06-2022,14-06-2022,20-06-2022,TCS,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
13-06-2022,10-06-2022,14-06-2022,20-06-2022,LT,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
13-06-2022,10-06-2022,14-06-2022,20-06-2022,ITC,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
13-06-2022,10-06-2022,14-06-2022,20-06-2022,AXISBANK,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
08-07-2022,07-07-2022,11-07-2022,15-07-2022,TCS,Quarterly Results & Interim Dividend,Micro Economic,,,,,,,,
12-07-2022,11-07-2022,13-07-2022,19-07-2022,HDFCBANK,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
12-07-2022,11-07-2022,13-07-2022,19-07-2022,RELIANCE,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
12-07-2022,11-07-2022,13-07-2022,19-07-2022,ICICIBANK,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
12-07-2022,11-07-2022,13-07-2022,19-07-2022,INFY,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
12-07-2022,11-07-2022,13-07-2022,19-07-2022,TCS,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
12-07-2022,11-07-2022,13-07-2022,19-07-2022,LT,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
12-07-2022,11-07-2022,13-07-2022,19-07-2022,ITC,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
12-07-2022,11-07-2022,13-07-2022,19-07-2022,AXISBANK,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
16-07-2022,15-07-2022,18-07-2022,22-07-2022,HDFCBANK,Quarterly Results,Micro Economic,,,,,,,,
22-07-2022,21-07-2022,25-07-2022,29-07-2022,RELIANCE,Quarterly Results,Micro Economic,,,,,,,,
23-07-2022,22-07-2022,25-07-2022,29-07-2022,ICICIBANK,Quarterly Results,Micro Economic,,,,,,,,
24-07-2022,22-07-2022,25-07-2022,29-07-2022,INFY,Quarterly Results,Micro Economic,,,,,,,,
25-07-2022,22-07-2022,26-07-2022,01-08-2022,AXISBANK,Quarterly Results,Micro Economic,,,,,,,,
26-07-2022,25-07-2022,27-07-2022,02-08-2022,LT,Quarterly Results,Micro Economic,,,,,,,,
01-08-2022,29-07-2022,02-08-2022,08-08-2022,ITC,Quarterly Results,Micro Economic,,,,,,,,
05-08-2022,04-08-2022,08-08-2022,12-08-2022,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-08-2022,04-08-2022,08-08-2022,12-08-2022,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-08-2022,04-08-2022,08-08-2022,12-08-2022,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-08-2022,04-08-2022,08-08-2022,12-08-2022,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-08-2022,04-08-2022,08-08-2022,12-08-2022,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-08-2022,04-08-2022,08-08-2022,12-08-2022,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-08-2022,04-08-2022,08-08-2022,12-08-2022,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-08-2022,04-08-2022,08-08-2022,12-08-2022,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
12-08-2022,11-08-2022,15-08-2022,19-08-2022,HDFCBANK,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
12-08-2022,11-08-2022,15-08-2022,19-08-2022,RELIANCE,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
12-08-2022,11-08-2022,15-08-2022,19-08-2022,ICICIBANK,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
12-08-2022,11-08-2022,15-08-2022,19-08-2022,INFY,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
12-08-2022,11-08-2022,15-08-2022,19-08-2022,TCS,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
12-08-2022,11-08-2022,15-08-2022,19-08-2022,LT,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
12-08-2022,11-08-2022,15-08-2022,19-08-2022,ITC,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
12-08-2022,11-08-2022,15-08-2022,19-08-2022,AXISBANK,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
31-08-2022,30-08-2022,01-09-2022,07-09-2022,HDFCBANK,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2022,30-08-2022,01-09-2022,07-09-2022,RELIANCE,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2022,30-08-2022,01-09-2022,07-09-2022,ICICIBANK,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2022,30-08-2022,01-09-2022,07-09-2022,INFY,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2022,30-08-2022,01-09-2022,07-09-2022,TCS,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2022,30-08-2022,01-09-2022,07-09-2022,LT,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2022,30-08-2022,01-09-2022,07-09-2022,ITC,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2022,30-08-2022,01-09-2022,07-09-2022,AXISBANK,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
12-09-2022,09-09-2022,13-09-2022,19-09-2022,HDFCBANK,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
12-09-2022,09-09-2022,13-09-2022,19-09-2022,RELIANCE,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
12-09-2022,09-09-2022,13-09-2022,19-09-2022,ICICIBANK,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
12-09-2022,09-09-2022,13-09-2022,19-09-2022,INFY,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
12-09-2022,09-09-2022,13-09-2022,19-09-2022,TCS,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
12-09-2022,09-09-2022,13-09-2022,19-09-2022,LT,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
12-09-2022,09-09-2022,13-09-2022,19-09-2022,ITC,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
12-09-2022,09-09-2022,13-09-2022,19-09-2022,AXISBANK,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
28-09-2022,27-09-2022,29-09-2022,05-10-2022,HDFCBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
28-09-2022,27-09-2022,29-09-2022,05-10-2022,RELIANCE,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
28-09-2022,27-09-2022,29-09-2022,05-10-2022,ICICIBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
28-09-2022,27-09-2022,29-09-2022,05-10-2022,INFY,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
28-09-2022,27-09-2022,29-09-2022,05-10-2022,TCS,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
28-09-2022,27-09-2022,29-09-2022,05-10-2022,LT,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
28-09-2022,27-09-2022,29-09-2022,05-10-2022,ITC,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
28-09-2022,27-09-2022,29-09-2022,05-10-2022,AXISBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
30-09-2022,29-09-2022,03-10-2022,07-10-2022,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
30-09-2022,29-09-2022,03-10-2022,07-10-2022,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
30-09-2022,29-09-2022,03-10-2022,07-10-2022,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
30-09-2022,29-09-2022,03-10-2022,07-10-2022,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
30-09-2022,29-09-2022,03-10-2022,07-10-2022,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
30-09-2022,29-09-2022,03-10-2022,07-10-2022,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
30-09-2022,29-09-2022,03-10-2022,07-10-2022,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
30-09-2022,29-09-2022,03-10-2022,07-10-2022,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
10-10-2022,07-10-2022,11-10-2022,17-10-2022,TCS,Quarterly Results & Interim Dividend,Micro Economic,,,,,,,,
12-10-2022,11-10-2022,13-10-2022,19-10-2022,HDFCBANK,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2022,11-10-2022,13-10-2022,19-10-2022,RELIANCE,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2022,11-10-2022,13-10-2022,19-10-2022,ICICIBANK,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2022,11-10-2022,13-10-2022,19-10-2022,INFY,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2022,11-10-2022,13-10-2022,19-10-2022,TCS,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2022,11-10-2022,13-10-2022,19-10-2022,LT,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2022,11-10-2022,13-10-2022,19-10-2022,ITC,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2022,11-10-2022,13-10-2022,19-10-2022,AXISBANK,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
13-10-2022,12-10-2022,14-10-2022,20-10-2022,INFY,"Qtr Results, Interim Dividend & Buy Back",Micro Economic,,,,,,,,
14-10-2022,13-10-2022,17-10-2022,21-10-2022,HDFCBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
14-10-2022,13-10-2022,17-10-2022,21-10-2022,RELIANCE,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
14-10-2022,13-10-2022,17-10-2022,21-10-2022,ICICIBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
14-10-2022,13-10-2022,17-10-2022,21-10-2022,INFY,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
14-10-2022,13-10-2022,17-10-2022,21-10-2022,TCS,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
14-10-2022,13-10-2022,17-10-2022,21-10-2022,LT,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
14-10-2022,13-10-2022,17-10-2022,21-10-2022,ITC,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
14-10-2022,13-10-2022,17-10-2022,21-10-2022,AXISBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
15-10-2022,14-10-2022,17-10-2022,21-10-2022,HDFCBANK,Quarterly Results,Micro Economic,,,,,,,,
20-10-2022,19-10-2022,21-10-2022,27-10-2022,ITC,Quarterly Results,Micro Economic,,,,,,,,
20-10-2022,19-10-2022,21-10-2022,27-10-2022,AXISBANK,Quarterly Results,Micro Economic,,,,,,,,
21-10-2022,20-10-2022,24-10-2022,28-10-2022,RELIANCE,Quarterly Results,Micro Economic,,,,,,,,
22-10-2022,21-10-2022,24-10-2022,28-10-2022,ICICIBANK,Quarterly Results,Micro Economic,,,,,,,,
31-10-2022,28-10-2022,01-11-2022,07-11-2022,LT,Quarterly Results,Micro Economic,,,,,,,,
14-11-2022,11-11-2022,15-11-2022,21-11-2022,HDFCBANK,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
14-11-2022,11-11-2022,15-11-2022,21-11-2022,RELIANCE,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
14-11-2022,11-11-2022,15-11-2022,21-11-2022,ICICIBANK,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
14-11-2022,11-11-2022,15-11-2022,21-11-2022,INFY,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
14-11-2022,11-11-2022,15-11-2022,21-11-2022,TCS,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
14-11-2022,11-11-2022,15-11-2022,21-11-2022,LT,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
14-11-2022,11-11-2022,15-11-2022,21-11-2022,ITC,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
14-11-2022,11-11-2022,15-11-2022,21-11-2022,AXISBANK,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
30-11-2022,29-11-2022,01-12-2022,07-12-2022,HDFCBANK,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
30-11-2022,29-11-2022,01-12-2022,07-12-2022,RELIANCE,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
30-11-2022,29-11-2022,01-12-2022,07-12-2022,ICICIBANK,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
30-11-2022,29-11-2022,01-12-2022,07-12-2022,INFY,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
30-11-2022,29-11-2022,01-12-2022,07-12-2022,TCS,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
30-11-2022,29-11-2022,01-12-2022,07-12-2022,LT,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
30-11-2022,29-11-2022,01-12-2022,07-12-2022,ITC,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
30-11-2022,29-11-2022,01-12-2022,07-12-2022,AXISBANK,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
07-12-2022,06-12-2022,08-12-2022,14-12-2022,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
07-12-2022,06-12-2022,08-12-2022,14-12-2022,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
07-12-2022,06-12-2022,08-12-2022,14-12-2022,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
07-12-2022,06-12-2022,08-12-2022,14-12-2022,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
07-12-2022,06-12-2022,08-12-2022,14-12-2022,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
07-12-2022,06-12-2022,08-12-2022,14-12-2022,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
07-12-2022,06-12-2022,08-12-2022,14-12-2022,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
07-12-2022,06-12-2022,08-12-2022,14-12-2022,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
12-12-2022,09-12-2022,13-12-2022,19-12-2022,HDFCBANK,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
12-12-2022,09-12-2022,13-12-2022,19-12-2022,RELIANCE,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
12-12-2022,09-12-2022,13-12-2022,19-12-2022,ICICIBANK,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
12-12-2022,09-12-2022,13-12-2022,19-12-2022,INFY,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
12-12-2022,09-12-2022,13-12-2022,19-12-2022,TCS,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
12-12-2022,09-12-2022,13-12-2022,19-12-2022,LT,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
12-12-2022,09-12-2022,13-12-2022,19-12-2022,ITC,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
12-12-2022,09-12-2022,13-12-2022,19-12-2022,AXISBANK,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
06-01-2023,05-01-2023,09-01-2023,13-01-2023,HDFCBANK,Fiscal Year GDP Growth Prel 2022-23,Macro Economic,,,,,,,,
06-01-2023,05-01-2023,09-01-2023,13-01-2023,RELIANCE,Fiscal Year GDP Growth Prel 2022-23,Macro Economic,,,,,,,,
06-01-2023,05-01-2023,09-01-2023,13-01-2023,ICICIBANK,Fiscal Year GDP Growth Prel 2022-23,Macro Economic,,,,,,,,
06-01-2023,05-01-2023,09-01-2023,13-01-2023,INFY,Fiscal Year GDP Growth Prel 2022-23,Macro Economic,,,,,,,,
06-01-2023,05-01-2023,09-01-2023,13-01-2023,TCS,Fiscal Year GDP Growth Prel 2022-23,Macro Economic,,,,,,,,
06-01-2023,05-01-2023,09-01-2023,13-01-2023,LT,Fiscal Year GDP Growth Prel 2022-23,Macro Economic,,,,,,,,
06-01-2023,05-01-2023,09-01-2023,13-01-2023,ITC,Fiscal Year GDP Growth Prel 2022-23,Macro Economic,,,,,,,,
06-01-2023,05-01-2023,09-01-2023,13-01-2023,AXISBANK,Fiscal Year GDP Growth Prel 2022-23,Macro Economic,,,,,,,,
09-01-2023,06-01-2023,10-01-2023,16-01-2023,TCS,Quarterly Results & 3rd Interim Dividend,Micro Economic,,,,,,,,
12-01-2023,11-01-2023,13-01-2023,19-01-2023,HDFCBANK,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2023,11-01-2023,13-01-2023,19-01-2023,RELIANCE,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2023,11-01-2023,13-01-2023,19-01-2023,ICICIBANK,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2023,11-01-2023,13-01-2023,19-01-2023,INFY,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2023,11-01-2023,13-01-2023,19-01-2023,TCS,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2023,11-01-2023,13-01-2023,19-01-2023,LT,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2023,11-01-2023,13-01-2023,19-01-2023,ITC,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2023,11-01-2023,13-01-2023,19-01-2023,AXISBANK,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2023,11-01-2023,13-01-2023,19-01-2023,INFY,Quarterly Results,Micro Economic,,,,,,,,
14-01-2023,13-01-2023,16-01-2023,20-01-2023,HDFCBANK,Quarterly Results,Micro Economic,,,,,,,,
20-01-2023,19-01-2023,23-01-2023,27-01-2023,RELIANCE,Quarterly Results,Micro Economic,,,,,,,,
21-01-2023,20-01-2023,23-01-2023,27-01-2023,ICICIBANK,Quarterly Results,Micro Economic,,,,,,,,
23-01-2023,20-01-2023,24-01-2023,30-01-2023,AXISBANK,Quarterly Results,Micro Economic,,,,,,,,
30-01-2023,27-01-2023,31-01-2023,06-02-2023,LT,Quarterly Results,Micro Economic,,,,,,,,
01-02-2023,31-01-2023,02-02-2023,08-02-2023,HDFCBANK,Union Budget 2023-24,Macro Economic,,,,,,,,
01-02-2023,31-01-2023,02-02-2023,08-02-2023,RELIANCE,Union Budget 2023-24,Macro Economic,,,,,,,,
01-02-2023,31-01-2023,02-02-2023,08-02-2023,ICICIBANK,Union Budget 2023-24,Macro Economic,,,,,,,,
01-02-2023,31-01-2023,02-02-2023,08-02-2023,INFY,Union Budget 2023-24,Macro Economic,,,,,,,,
01-02-2023,31-01-2023,02-02-2023,08-02-2023,TCS,Union Budget 2023-24,Macro Economic,,,,,,,,
01-02-2023,31-01-2023,02-02-2023,08-02-2023,LT,Union Budget 2023-24,Macro Economic,,,,,,,,
01-02-2023,31-01-2023,02-02-2023,08-02-2023,ITC,Union Budget 2023-24,Macro Economic,,,,,,,,
01-02-2023,31-01-2023,02-02-2023,08-02-2023,AXISBANK,Union Budget 2023-24,Macro Economic,,,,,,,,
03-02-2023,02-02-2023,06-02-2023,10-02-2023,ITC,Quarterly Results & Interim Dividend,Micro Economic,,,,,,,,
08-02-2023,07-02-2023,09-02-2023,15-02-2023,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
08-02-2023,07-02-2023,09-02-2023,15-02-2023,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
08-02-2023,07-02-2023,09-02-2023,15-02-2023,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
08-02-2023,07-02-2023,09-02-2023,15-02-2023,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
08-02-2023,07-02-2023,09-02-2023,15-02-2023,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
08-02-2023,07-02-2023,09-02-2023,15-02-2023,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
08-02-2023,07-02-2023,09-02-2023,15-02-2023,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
08-02-2023,07-02-2023,09-02-2023,15-02-2023,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
13-02-2023,10-02-2023,14-02-2023,20-02-2023,HDFCBANK,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
13-02-2023,10-02-2023,14-02-2023,20-02-2023,RELIANCE,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
13-02-2023,10-02-2023,14-02-2023,20-02-2023,ICICIBANK,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
13-02-2023,10-02-2023,14-02-2023,20-02-2023,INFY,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
13-02-2023,10-02-2023,14-02-2023,20-02-2023,TCS,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
13-02-2023,10-02-2023,14-02-2023,20-02-2023,LT,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
13-02-2023,10-02-2023,14-02-2023,20-02-2023,ITC,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
13-02-2023,10-02-2023,14-02-2023,20-02-2023,AXISBANK,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
22-02-2023,21-02-2023,23-02-2023,01-03-2023,HDFCBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
22-02-2023,21-02-2023,23-02-2023,01-03-2023,RELIANCE,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
22-02-2023,21-02-2023,23-02-2023,01-03-2023,ICICIBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
22-02-2023,21-02-2023,23-02-2023,01-03-2023,INFY,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
22-02-2023,21-02-2023,23-02-2023,01-03-2023,TCS,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
22-02-2023,21-02-2023,23-02-2023,01-03-2023,LT,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
22-02-2023,21-02-2023,23-02-2023,01-03-2023,ITC,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
22-02-2023,21-02-2023,23-02-2023,01-03-2023,AXISBANK,Monetary Policy Meeting Minutes,Macro Economic,,,,,,,,
28-02-2023,27-02-2023,01-03-2023,07-03-2023,HDFCBANK,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
28-02-2023,27-02-2023,01-03-2023,07-03-2023,HDFCBANK,Fiscal Year GDP Growth 2nd Est 2023-22,Macro Economic,,,,,,,,
28-02-2023,27-02-2023,01-03-2023,07-03-2023,HDFCBANK,Fiscal Year GDP Growth Final 2021-22,Macro Economic,,,,,,,,
28-02-2023,27-02-2023,01-03-2023,07-03-2023,RELIANCE,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
28-02-2023,27-02-2023,01-03-2023,07-03-2023,RELIANCE,Fiscal Year GDP Growth 2nd Est 2023-22,Macro Economic,,,,,,,,
28-02-2023,27-02-2023,01-03-2023,07-03-2023,RELIANCE,Fiscal Year GDP Growth Final 2021-22,Macro Economic,,,,,,,,
28-02-2023,27-02-2023,01-03-2023,07-03-2023,ICICIBANK,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
28-02-2023,27-02-2023,01-03-2023,07-03-2023,ICICIBANK,Fiscal Year GDP Growth 2nd Est 2023-22,Macro Economic,,,,,,,,
